seed,N,n_tests,n_eff,mean_red,cimd_alpha_mean,cimd_alpha_std,cimd_alpha_cv,ratio_min,ratio_max,ratio_mean,shd_van,prec_van,rec_van,f1_van,shd_bonf,prec_bonf,rec_bonf,f1_bonf,shd_cimd,prec_cimd,rec_cimd,f1_cimd,cimd_time
36,5000,106641,38985.601373289195,0.6344220199239581,1.0252980767862297e-05,4.256582321672984e-05,4.151555940702758,1.0,697.0,21.867762441312063,1,0.9375,1.0,0.967741935483871,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.085577964782715
37,500,106641,31613.207637072766,0.7035548462873307,3.8893549470312984e-06,1.126938332428433e-05,2.897494180336029,1.0,223.9109049133412,8.295294018127294,1,1.0,0.95,0.9743589743589743,3,1.0,0.85,0.9189189189189189,2,1.0,0.9,0.9473684210526316,3.2998290061950684
37,1000,106641,33956.25941526343,0.6815834489993209,4.243511058140608e-06,1.4694258660389972e-05,3.4627596014392386,1.0,356.48196362127777,9.050645255023452,0,1.0,1.0,1.0,1,1.0,0.95,0.9743589743589743,1,1.0,0.95,0.9743589743589743,3.4724459648132324
37,2000,106641,36728.980729889765,0.6555829302998868,4.345655526348873e-06,1.797182926576675e-05,4.135585335008432,1.0,468.4399725469015,9.268501019707402,0,1.0,1.0,1.0,1,1.0,0.95,0.9743589743589743,1,1.0,0.95,0.9743589743589743,2.7355000972747803
37,3500,106641,38395.892250861594,0.6399518735677499,5.075146110554654e-06,2.6686954109628884e-05,5.258361735463871,1.0,697.0,10.824373127513178,2,0.9090909090909091,1.0,0.9523809523809523,1,1.0,0.95,0.9743589743589743,0,1.0,1.0,1.0,2.7965340614318848
37,5000,106641,42428.574853047474,0.6021363748178705,5.4905427199439876e-06,2.730567945312195e-05,4.973220471254344,1.0,697.0,11.710339323950937,1,0.9523809523809523,1.0,0.975609756097561,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.875385046005249
38,500,106641,27018.521372729538,0.7466403974763034,1.0039866559660439e-05,2.886004939170769e-05,2.874545116731489,1.0,520.1170856681747,21.413228195774977,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.824262857437134
38,1000,106641,29618.801305093304,0.7222569058327163,9.674591306412506e-06,3.443361336197303e-05,3.559180152566214,1.0,697.0,20.63416183014272,1,0.9444444444444444,1.0,0.9714285714285714,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.9016339778900146
38,2000,106641,35028.42346089336,0.6715294918380983,1.1831838018782708e-05,4.413360872911867e-05,3.7300720867761896,1.0,697.0,25.23518076322014,3,0.85,1.0,0.9189189189189189,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.529236078262329
38,3500,106641,35557.841580467466,0.6665650023868168,7.804771221501492e-06,2.904385790699105e-05,3.721295228613191,1.0,697.0,16.646172156642812,3,0.85,1.0,0.9189189189189189,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.1430630683898926
38,5000,106641,41345.78609003986,0.6122899626781457,1.0405027223199372e-05,4.229055438231901e-05,4.064434765535902,1.0,697.0,22.19205016218408,1,0.9444444444444444,1.0,0.9714285714285714,0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.9807441234588623
39,500,106641,25349.535379568308,0.76229090706606,8.093007212114258e-06,3.0751523236573e-05,3.7997647142265816,1.0,697.0,17.26092764214153,3,0.8125,1.0,0.896551724137931,1,1.0,0.9230769230769231,0.9600000000000001,0,1.0,1.0,1.0,2.045119047164917
39,1000,106641,28090.112669522212,0.7365918111277818,1.2354516379988525e-05,3.9473901863908484e-05,3.195098913612444,1.0,697.0,26.349959625567127,3,0.8125,1.0,0.896551724137931,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.155139684677124
39,2000,106641,31179.457279862225,0.7076222346014927,1.5723612868340782e-05,5.0909917399480035e-05,3.237800232412632,1.0,697.0,33.535635997854584,1,0.9285714285714286,1.0,0.962962962962963,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.138357400894165
39,3500,106641,37215.17673312426,0.6510237457157729,1.297691376612284e-05,4.856034031217348e-05,3.742056176634518,1.0,697.0,27.677421218662115,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.7125351428985596
39,5000,106641,37007.304017245224,0.6529730214716176,1.8723510476391664e-05,6.16380451123093e-05,3.292013278707978,1.0,697.0,39.93387761425767,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.7405142784118652
40,500,106641,32299.285821966158,0.6971213152355458,4.044739072028237e-06,1.258012016128522e-05,3.1102426973062838,1.0,311.01346870082926,8.626700387603265,5,0.9411764705882353,0.8,0.8648648648648648,7,1.0,0.65,0.787878787878788,7,1.0,0.65,0.787878787878788,2.8236842155456543
40,1000,106641,36575.588056946515,0.6570213327243133,2.5470622122306702e-06,3.102467690651456e-06,1.2180572880213913,1.0,52.00358889039902,5.432425227489818,3,0.9473684210526315,0.9,0.9230769230769231,6,1.0,0.7,0.8235294117647058,6,1.0,0.7,0.8235294117647058,2.814141035079956
40,2000,106641,37422.83778986277,0.6490764547419587,8.50034516184514e-06,3.8516297246530316e-05,4.531145090368273,1.0,697.0,18.12970616808655,2,0.95,0.95,0.9500000000000001,4,1.0,0.8,0.888888888888889,4,1.0,0.8,0.888888888888889,2.780704975128174
40,3500,106641,41204.84831518003,0.613611572329779,4.965837539613682e-06,2.6572595641794106e-05,5.351080342403091,1.0,697.0,10.59123762123885,2,0.95,0.95,0.9500000000000001,4,1.0,0.8,0.888888888888889,3,1.0,0.85,0.9189189189189189,2.7894561290740967
40,5000,106641,41909.37082872232,0.6070050840790848,4.800568751553225e-06,2.610917544496512e-05,5.438767112025526,1.0,684.3799368668832,10.23874904468775,2,0.95,0.95,0.9500000000000001,3,1.0,0.85,0.9189189189189189,3,1.0,0.85,0.9189189189189189,2.9244189262390137
41,500,106641,28834.083367031762,0.7296154071414207,1.4041716712251196e-05,4.708290968391144e-05,3.353073605510947,1.0,697.0,29.948454238223597,4,0.7333333333333333,1.0,0.846153846153846,1,1.0,0.9090909090909091,0.9523809523809523,1,1.0,0.9090909090909091,0.9523809523809523,3.1128640174865723
41,1000,106641,29951.917254944892,0.719133192159255,2.031057477196895e-05,5.585062129205735e-05,2.7498296783377083,1.0,697.0,43.31880008515081,1,0.9166666666666666,1.0,0.9565217391304348,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.1758651733398438
41,2000,106641,35369.52390009597,0.6683309055607508,2.8250235641152484e-05,7.718989739073779e-05,2.7323629569409422,1.0,697.0,60.252667580162836,2,0.8461538461538461,1.0,0.9166666666666666,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.253574848175049
41,3500,106641,42320.06761609845,0.603153875000249,3.414123451010406e-05,8.6642280542668e-05,2.5377606224820695,1.0,697.0,72.81710778784014,2,0.8461538461538461,1.0,0.9166666666666666,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.343327045440674
41,5000,106641,44335.40387021215,0.58425555020853,3.597109455421948e-05,9.369209363842127e-05,2.604649505374337,1.0,697.0,76.71986988713037,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.7359957695007324
42,500,106641,32996.80440999413,0.690580504590222,4.192576687772245e-06,1.1851968857571703e-05,2.8268937553696434,1.0,230.5745259640936,8.9420114112144,1,1.0,0.95,0.9743589743589743,3,1.0,0.85,0.9189189189189189,3,1.0,0.85,0.9189189189189189,2.6989901065826416
42,1000,106641,34308.24771603507,0.6782827644523676,3.732442984539436e-06,1.190323562960059e-05,3.189127249607374,1.0,299.7076371735714,7.960629046285399,1,1.0,0.95,0.9743589743589743,2,1.0,0.9,0.9473684210526316,2,1.0,0.9,0.9473684210526316,2.786409854888916
42,2000,106641,43046.849056069725,0.5963386590891897,2.836835177486772e-06,5.969873539922927e-06,2.10441325153469,1.0,108.69562848432471,6.050458803247336,1,1.0,0.95,0.9743589743589743,1,1.0,0.95,0.9743589743589743,1,1.0,0.95,0.9743589743589743,2.920405149459839
42,3500,106641,43805.33437911042,0.5892261477376393,2.3222960400989354e-06,3.245983452209092e-06,1.3977474861778627,1.0,63.04105878682669,4.95303944024381,2,0.95,0.95,0.9500000000000001,1,1.0,0.95,0.9743589743589743,1,1.0,0.95,0.9743589743589743,2.9653971195220947
42,5000,106641,45234.19089001934,0.5758273938727193,2.442044529726365e-06,3.953401630027579e-06,1.6188900660507461,1.0,76.01044391294387,5.208441413890985,2,0.95,0.95,0.9500000000000001,1,1.0,0.95,0.9743589743589743,1,1.0,0.95,0.9743589743589743,2.9447219371795654
43,500,106641,43891.23669949874,0.5884206196538035,2.011921898412652e-06,4.045990193296303e-06,2.0110075825947678,1.0,102.0967770527414,4.291067263372472,1,1.0,0.9545454545454546,0.9767441860465117,10,1.0,0.5454545454545454,0.7058823529411764,9,1.0,0.5909090909090909,0.7428571428571429,3.022279977798462
43,1000,106641,44943.53723151816,0.5785529277527577,3.1305756052763738e-06,1.4243122897750557e-05,4.549681813703759,1.0,352.8994581212259,6.676954262445556,1,1.0,0.9545454545454546,0.9767441860465117,3,1.0,0.8636363636363636,0.9268292682926829,4,1.0,0.8181818181818182,0.9,2.9751741886138916
43,2000,106641,46694.521302471876,0.5621335011630435,3.0843230034987838e-06,1.3722832395739715e-05,4.449220260061237,1.0,348.16404630415747,6.578305788322275,1,1.0,0.9545454545454546,0.9767441860465117,1,1.0,0.9545454545454546,0.9767441860465117,1,1.0,0.9545454545454546,0.9767441860465117,3.2129929065704346
43,3500,106641,49235.42111984877,0.5383068320828878,3.848390087391639e-06,2.2316899793935095e-05,5.799022263114974,1.0,579.7118272588741,8.207923346190633,1,0.9565217391304348,1.0,0.9777777777777777,1,1.0,0.9545454545454546,0.9767441860465117,1,1.0,0.9545454545454546,0.9767441860465117,3.1876108646392822
43,5000,106641,48566.98202731608,0.5445749568429021,1.807194433499298e-06,2.739469632232703e-06,1.5158687861428537,1.0,46.5186326506324,3.8544204316559725,0,1.0,1.0,1.0,1,1.0,0.9545454545454546,0.9767441860465117,1,1.0,0.9545454545454546,0.9767441860465117,3.2352449893951416
44,500,106641,25544.680817477492,0.7604609782590421,1.2578831671505663e-05,4.133820536052271e-05,3.2863310711251934,1.0,697.0,26.828383765620707,3,0.8,1.0,0.888888888888889,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.697157859802246
44,1000,106641,26062.117391215786,0.7556088428351593,1.4587444307713535e-05,5.160017395797439e-05,3.537300494144084,1.0,697.0,31.11239296837757,2,0.8571428571428571,1.0,0.923076923076923,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.812225818634033
44,2000,106641,30903.316704567576,0.7102116755791152,1.4745678491505711e-05,5.0569486803061616e-05,3.429444554361626,1.0,697.0,31.449878000253204,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.8108229637145996
44,3500,106641,29214.055822971946,0.7260523079962495,1.5434755441277664e-05,5.34638060845985e-05,3.463858322083842,1.0,697.0,32.91955510026581,1,0.9230769230769231,1.0,0.9600000000000001,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.856184720993042
44,5000,106641,31903.290159731478,0.7008346680945277,1.5506325589357853e-05,5.4776296215130704e-05,3.532512967012909,1.0,697.0,33.072201343494214,3,0.8,1.0,0.888888888888889,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.936903953552246
45,500,106641,30742.148089693284,0.7117229950047985,7.010458559304776e-06,3.089791805538942e-05,4.40740328097076,1.0,697.0,14.952046224456415,6,0.8235294117647058,0.8235294117647058,0.8235294117647058,4,1.0,0.7647058823529411,0.8666666666666666,4,1.0,0.7647058823529411,0.8666666666666666,3.0607151985168457
45,1000,106641,32699.225700862844,0.6933709764456181,6.83699043833277e-06,3.183730633090611e-05,4.656625838235014,1.0,697.0,14.5820699466849,8,0.7368421052631579,0.8235294117647058,0.7777777777777778,5,0.9285714285714286,0.7647058823529411,0.8387096774193549,5,0.9285714285714286,0.7647058823529411,0.8387096774193549,2.9707767963409424
45,2000,106641,34911.253344334815,0.6726282260637577,9.6831508364294e-06,4.4322582509542074e-05,4.577289278898164,1.0,697.0,20.652417766953352,6,0.7894736842105263,0.8823529411764706,0.8333333333333333,4,0.9333333333333333,0.8235294117647058,0.8749999999999999,4,0.9333333333333333,0.8235294117647058,0.8749999999999999,2.960684061050415
45,3500,106641,39670.61028765194,0.6279985156961023,8.367480906504572e-06,3.815081516561083e-05,4.559414666360792,1.0,697.0,17.846330627011074,3,0.9375,0.8823529411764706,0.9090909090909091,4,0.9333333333333333,0.8235294117647058,0.8749999999999999,4,0.9333333333333333,0.8235294117647058,0.8749999999999999,2.9829890727996826
45,5000,106641,41621.54985979895,0.6097040551026439,8.429300389702343e-06,4.016655771873029e-05,4.7651116773344295,1.0,697.0,17.978180457164953,3,0.8888888888888888,0.9411764705882353,0.9142857142857143,4,0.9333333333333333,0.8235294117647058,0.8749999999999999,4,0.9333333333333333,0.8235294117647058,0.8749999999999999,3.2370052337646484
46,500,106641,36312.939283587424,0.6594842576158567,2.4032691058052903e-06,3.5916584421934865e-06,1.4944886669235442,1.0,75.86302089620375,5.12574041424364,1,1.0,0.9473684210526315,0.972972972972973,3,1.0,0.8421052631578947,0.9142857142857143,3,1.0,0.8421052631578947,0.9142857142857143,3.2740700244903564
46,1000,106641,39364.74488240776,0.6308666940256772,2.381806352234834e-06,3.976739789438503e-06,1.6696318681437528,1.0,89.21664765764955,5.079964224173498,1,0.95,1.0,0.9743589743589743,2,1.0,0.8947368421052632,0.9444444444444444,2,1.0,0.8947368421052632,0.9444444444444444,2.754187822341919
46,2000,106641,38836.37432354006,0.6358213602316176,2.3924463949472616e-06,3.3407149587642803e-06,1.3963593775056857,1.0,56.1651503569958,5.102657520071419,1,0.95,1.0,0.9743589743589743,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.724836826324463
46,3500,106641,42676.766392483114,0.5998090191156955,2.0445869546576455e-06,2.3218436558294663e-06,1.1356052382806316,1.0,43.316044412844846,4.36073594863292,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.841521978378296
46,5000,106641,45060.309191101886,0.5774579271471396,1.987370567014232e-06,2.1444271997164597e-06,1.0790273516721065,1.0,42.56760065034122,4.238703692739294,1,0.95,1.0,0.9743589743589743,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.838104009628296
47,500,106641,31932.10651174745,0.7005644497730943,5.9060873720366185e-06,2.7731633099188416e-05,4.695432246818525,1.0,697.0,12.59662126882714,5,0.7777777777777778,0.9333333333333333,0.8484848484848485,1,1.0,0.9333333333333333,0.9655172413793104,1,1.0,0.9333333333333333,0.9655172413793104,2.81457781791687
47,1000,106641,33823.448306659426,0.6828288528177772,6.254712639116185e-06,2.6031740217369487e-05,4.161940239199842,1.0,443.89379759003185,13.340176210959779,2,0.9333333333333333,0.9333333333333333,0.9333333333333333,1,1.0,0.9333333333333333,0.9655172413793104,1,1.0,0.9333333333333333,0.9655172413793104,3.0579919815063477
47,2000,106641,38274.126275251634,0.6410937043421232,9.64562033692078e-06,4.5014450635773115e-05,4.666827955426587,1.0,697.0,20.57237196699138,2,0.8823529411764706,1.0,0.9375,1,1.0,0.9333333333333333,0.9655172413793104,1,1.0,0.9333333333333333,0.9655172413793104,2.93304705619812
47,3500,106641,40947.418569671485,0.6160255570589972,1.0581753127565929e-05,4.8395533349850904e-05,4.573489172014269,1.0,697.0,22.56897470553517,2,0.8823529411764706,1.0,0.9375,1,1.0,0.9333333333333333,0.9655172413793104,1,1.0,0.9333333333333333,0.9655172413793104,2.9921748638153076
47,5000,106641,45251.96106229363,0.5756607584109898,6.266610244548841e-06,3.6971140373753246e-05,5.899703177792726,1.0,697.0,13.365551661778658,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.1289801597595215
48,500,106641,33095.98064269393,0.6896505036271796,2.844015658069487e-06,3.956864172012713e-06,1.3912947914986609,1.0,79.68555071938513,6.065773475843764,1,0.9411764705882353,1.0,0.9696969696969697,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.076892852783203
48,1000,106641,37584.003051035084,0.6475651667647988,2.600886538266846e-06,5.140139276048877e-06,1.9763027723132107,1.0,133.93503816810156,5.547222826546292,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,3.3253440856933594
48,2000,106641,37414.009491925855,0.6491592399553093,4.396663085888642e-06,2.002358258298302e-05,4.554268132859652,1.0,514.6200068543855,9.377290962845011,1,0.9411764705882353,1.0,0.9696969696969697,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.6957449913024902
48,3500,106641,43289.45467114195,0.5940636840320144,3.0254863069996663e-06,7.279177729986029e-06,2.405952958089799,1.0,168.34603507691278,6.452817705295028,1,0.9411764705882353,1.0,0.9696969696969697,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.749851942062378
48,5000,106641,42366.01881878445,0.6027229787906674,2.85000844708866e-06,5.597323886275343e-06,1.9639674724449045,1.0,81.78221648507477,6.078555016119633,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.859973192214966
49,500,106641,33604.08314116911,0.6848858962203176,2.39749342100617e-06,2.1540752995289582e-06,0.8984697437146438,1.0,34.156498702827456,5.113421918190379,1,1.0,0.9523809523809523,0.975609756097561,3,1.0,0.8571428571428571,0.923076923076923,3,1.0,0.8571428571428571,0.923076923076923,2.7763478755950928
49,1000,106641,35297.64284553321,0.6690049526398552,2.3185385756320325e-06,2.9929293796573176e-06,1.2908689167880014,1.0,72.94255566098383,4.94502544487951,2,0.9523809523809523,0.9523809523809523,0.9523809523809523,3,1.0,0.8571428571428571,0.923076923076923,3,1.0,0.8571428571428571,0.923076923076923,2.8518991470336914
49,2000,106641,36806.17860903723,0.6548590259934056,4.302392400527247e-06,2.6239049458460613e-05,6.098711371665003,1.0,697.0,9.176228559692522,2,0.9523809523809523,0.9523809523809523,0.9523809523809523,2,1.0,0.9047619047619048,0.9500000000000001,2,1.0,0.9047619047619048,0.9500000000000001,2.8185341358184814
49,3500,106641,38073.263476141445,0.6429772463110676,4.1416201169567584e-06,2.6233908141059942e-05,6.334214003271861,1.0,697.0,8.833330217847712,1,1.0,0.9523809523809523,0.975609756097561,1,1.0,0.9523809523809523,0.975609756097561,1,1.0,0.9523809523809523,0.975609756097561,3.080904006958008
49,5000,106641,39926.62941225858,0.625597758720768,2.112526662132321e-06,2.561753461795984e-06,1.2126490556148661,1.0,56.53559047689213,4.505639115529057,1,1.0,0.9523809523809523,0.975609756097561,1,1.0,0.9523809523809523,0.975609756097561,1,1.0,0.9523809523809523,0.975609756097561,2.894641876220703
50,500,106641,36991.741239258066,0.6531189576311356,2.3464835333356243e-06,3.083456522650132e-06,1.3140755001450488,1.0,70.14488459599723,5.004627009568885,2,1.0,0.8947368421052632,0.9444444444444444,3,1.0,0.8421052631578947,0.9142857142857143,3,1.0,0.8421052631578947,0.9142857142857143,3.2306969165802
50,1000,106641,38509.348880248814,0.6388879616634426,2.2578807070123976e-06,2.291704145427607e-06,1.0149801707017392,1.0,30.8110723756991,4.815653129530181,4,0.8947368421052632,0.8947368421052632,0.8947368421052632,3,1.0,0.8421052631578947,0.9142857142857143,3,1.0,0.8421052631578947,0.9142857142857143,3.2606372833251953
50,2000,106641,41004.644176979076,0.6154889378664953,2.028599936968506e-06,2.518452963114044e-06,1.241473450343079,1.0,60.06117717248734,4.3266385175651685,3,0.9,0.9473684210526315,0.9230769230769231,2,1.0,0.8947368421052632,0.9444444444444444,1,1.0,0.9473684210526315,0.972972972972973,3.2334721088409424
50,3500,106641,45479.567561112,0.5735264339127353,1.7199401465133424e-06,1.2957291022100068e-06,0.7533570891037721,1.0,18.317591552867643,3.6683227432865873,1,1.0,0.9473684210526315,0.972972972972973,1,1.0,0.9473684210526315,0.972972972972973,1,1.0,0.9473684210526315,0.972972972972973,2.7411510944366455
50,5000,106641,43860.290273416766,0.5887108122259097,1.9896714006963765e-06,2.3602639591287506e-06,1.1862581722301824,1.0,51.61176849197474,4.243610956833246,2,0.9473684210526315,0.9473684210526315,0.9473684210526315,1,1.0,0.9473684210526315,0.972972972972973,1,1.0,0.9473684210526315,0.972972972972973,2.808027744293213
51,500,106641,36519.3302205405,0.6575488768809323,2.0828471817361734e-06,1.7110162597312448e-06,0.8214794991848677,1.0,27.56037799250381,4.4423381261505455,5,0.92,0.8846153846153846,0.9019607843137256,12,0.9375,0.5769230769230769,0.7142857142857143,12,0.9375,0.5769230769230769,0.7142857142857143,2.816585063934326
51,1000,106641,39106.463208882524,0.6332886675023441,3.6552484666481534e-06,1.858939910772414e-05,5.0856731840094405,1.0,489.8623080880469,7.795987034636513,2,0.9615384615384616,0.9615384615384616,0.9615384615384616,9,0.9473684210526315,0.6923076923076923,0.7999999999999999,7,0.9523809523809523,0.7692307692307693,0.8510638297872339,2.887749195098877
51,2000,106641,39629.449179120646,0.6283844939646042,5.398049524139195e-06,2.6083713126533242e-05,4.832062582955406,1.0,579.7136840220797,11.513067986074558,2,0.9615384615384616,0.9615384615384616,0.9615384615384616,2,1.0,0.9230769230769231,0.9600000000000001,2,1.0,0.9230769230769231,0.9600000000000001,2.808526039123535
51,3500,106641,42162.29728379095,0.6046333278589759,5.654593613876884e-06,2.983648036911446e-05,5.276503035672279,1.0,697.0,12.060230351548894,1,1.0,0.9615384615384616,0.9803921568627451,2,1.0,0.9230769230769231,0.9600000000000001,1,1.0,0.9615384615384616,0.9803921568627451,2.959242820739746
51,5000,106641,44217.35806074418,0.5853624960311308,6.13706083180597e-06,3.264616281252687e-05,5.319511034229066,1.0,697.0,13.089246083292407,2,0.9615384615384616,0.9615384615384616,0.9615384615384616,1,1.0,0.9615384615384616,0.9803921568627451,1,1.0,0.9615384615384616,0.9803921568627451,3.0794482231140137
52,500,106641,37024.29703333906,0.6528136736026569,3.4040337912572242e-06,1.0192480376300472e-05,2.994235956904542,1.0,248.2464652187179,7.260191350669231,4,0.9047619047619048,0.9047619047619048,0.9047619047619048,3,1.0,0.8571428571428571,0.923076923076923,2,1.0,0.9047619047619048,0.9500000000000001,2.9872231483459473
52,1000,106641,39605.381575725856,0.6286101820526265,2.976015329124511e-06,8.036351898152694e-06,2.700373153157394,1.0,169.77584468781467,6.34730501426334,3,0.95,0.9047619047619048,0.9268292682926829,2,1.0,0.9047619047619048,0.9500000000000001,2,1.0,0.9047619047619048,0.9500000000000001,3.1446659564971924
52,2000,106641,43974.77412507229,0.5876372677950105,5.291198476728831e-06,2.7530406100086006e-05,5.203056778377757,1.0,644.0281558888236,11.285173935136786,3,0.95,0.9047619047619048,0.9268292682926829,2,1.0,0.9047619047619048,0.9500000000000001,2,1.0,0.9047619047619048,0.9500000000000001,3.187222957611084
52,3500,106641,44628.92421008267,0.5815031347222676,3.4941022054908264e-06,1.5031383264604322e-05,4.301930046861014,1.0,371.00678564862477,7.4522910659149435,3,0.9090909090909091,0.9523809523809523,0.9302325581395349,2,1.0,0.9047619047619048,0.9500000000000001,2,1.0,0.9047619047619048,0.9500000000000001,3.2665910720825195
52,5000,106641,48527.933402786206,0.5449411258072767,2.0600018128217647e-06,4.298283385692398e-06,2.0865434966800653,1.0,74.96358341319986,4.393613066422515,4,0.8695652173913043,0.9523809523809523,0.909090909090909,2,1.0,0.9047619047619048,0.9500000000000001,2,1.0,0.9047619047619048,0.9500000000000001,2.098498821258545
53,500,106641,37542.46410641084,0.6479546880992223,1.8696034592768576e-06,1.2590792155779376e-06,0.6734472004373248,1.0,20.287296291083983,3.9875276500148664,6,0.8928571428571429,0.8928571428571429,0.8928571428571429,12,0.9444444444444444,0.6071428571428571,0.7391304347826088,12,0.9444444444444444,0.6071428571428571,0.7391304347826088,2.1666507720947266
53,1000,106641,39411.66951804926,0.6304266696856813,1.7823052958075598e-06,1.4291307643087795e-06,0.8018439757040853,1.0,31.949018080629525,3.8013363810042806,4,0.9285714285714286,0.9285714285714286,0.9285714285714286,6,1.0,0.7857142857142857,0.88,5,1.0,0.8214285714285714,0.9019607843137255,2.066697120666504
53,2000,106641,41185.54697988619,0.6137925658997366,1.6788051346799937e-06,1.1190707157057686e-06,0.6665876179364205,1.0,19.609612011625458,3.5805891673481836,3,0.9629629629629629,0.9285714285714286,0.9454545454545454,3,0.9629629629629629,0.9285714285714286,0.9454545454545454,3,0.9629629629629629,0.9285714285714286,0.9454545454545454,2.1636688709259033
53,3500,106641,42273.729235215265,0.603588401879059,1.6258462447174255e-06,1.1126059212026047e-06,0.6843241941343459,1.0,17.756418030486035,3.467637387658219,4,0.9285714285714286,0.9285714285714286,0.9285714285714286,3,0.9629629629629629,0.9285714285714286,0.9454545454545454,3,0.9629629629629629,0.9285714285714286,0.9454545454545454,2.186228036880493
53,5000,106641,43434.64217566701,0.5927022235756697,1.6033925866645473e-06,1.1425970983831737e-06,0.7126121873620845,1.0,19.926350713974763,3.4197477766898787,4,0.9285714285714286,0.9285714285714286,0.9285714285714286,3,0.9629629629629629,0.9285714285714286,0.9454545454545454,3,0.9629629629629629,0.9285714285714286,0.9454545454545454,2.1535568237304688
54,500,106641,36326.085898536374,0.6593609784366579,2.217504804365053e-06,2.0034592823172683e-06,0.9034746073034673,1.0,29.28907428582696,4.729538596845873,4,0.9565217391304348,0.88,0.9166666666666666,6,1.0,0.76,0.8636363636363636,5,1.0,0.8,0.888888888888889,2.1218860149383545
54,1000,106641,36969.23532407594,0.6533300013683674,2.229943532782899e-06,2.4621926601846256e-06,1.104150228015813,1.0,49.42201071281067,4.7560681655900225,4,0.92,0.92,0.92,4,1.0,0.84,0.9130434782608696,5,0.9545454545454546,0.84,0.8936170212765958,2.214083194732666
54,2000,106641,40417.85796182123,0.6209913826593784,1.8242638784126578e-06,1.3700758126736944e-06,0.7510294036331164,1.0,19.744312706939006,3.8908264851560848,1,1.0,0.96,0.9795918367346939,5,0.9545454545454546,0.84,0.8936170212765958,5,0.9545454545454546,0.84,0.8936170212765958,2.2698330879211426
54,3500,106641,41866.58812841496,0.6074062684294506,1.8087480584493232e-06,1.4028316577607301e-06,0.7755815693664968,1.0,16.9517316929277,3.857734034021886,2,0.96,0.96,0.96,5,0.9545454545454546,0.84,0.8936170212765958,5,0.9545454545454546,0.84,0.8936170212765958,2.189927816390991
54,5000,106641,43326.709816504524,0.5937143329816438,1.6870983674786204e-06,1.1905403607633092e-06,0.7056733523739813,1.0,17.533426072354715,3.5982771401257514,1,0.9615384615384616,1.0,0.9803921568627451,3,0.9583333333333334,0.92,0.9387755102040817,3,0.9583333333333334,0.92,0.9387755102040817,2.15962290763855
55,500,106641,35369.083441161056,0.6683350358571183,2.1237328576897463e-06,1.9760145538824232e-06,0.9304440277069429,1.0,35.66011445420043,4.529539913537844,6,0.8636363636363636,0.8636363636363636,0.8636363636363636,5,0.9473684210526315,0.8181818181818182,0.8780487804878049,5,0.9473684210526315,0.8181818181818182,0.8780487804878049,2.1249897480010986
55,1000,106641,38372.990596405616,0.6401666282536209,1.8047644603228581e-06,1.0957175326873581e-06,0.6071249499734402,1.0,17.348183541006822,3.849237736265797,3,0.9523809523809523,0.9090909090909091,0.9302325581395349,5,0.9473684210526315,0.8181818181818182,0.8780487804878049,4,0.95,0.8636363636363636,0.9047619047619048,2.3193671703338623
55,2000,106641,42302.13068174463,0.6033220742327563,1.7175394290216392e-06,1.5519357733415035e-06,0.903580871051986,1.0,33.902596598101084,3.6632024450059317,3,0.9523809523809523,0.9090909090909091,0.9302325581395349,4,0.95,0.8636363636363636,0.9047619047619048,4,0.95,0.8636363636363636,0.9047619047619048,2.2245471477508545
